gene_ID	gene_name	difference	significant	logpval
APP	APP	0.596950628192986	+	2.60825446789694
PAK1	PAK1	1.43381261851052	+	2.60682796835103
SHANK2	SHANK2	0.621840062315062	+	2.6045972172882
YAP1	YAP1	0.704021433125441	+	2.60302278079608
EHD4	EHD4	0.531318687418389	+	2.59147297588335
ANXA2	ANXA2	0.683498081361609	+	2.59062751122199
IGHG1	IGHG1	0.309058928361567	+	2.58736765562639
PTPN14	PTPN14	0.687734857848575	+	2.58436221444157
DOCK1	DOCK1	1.44741421162016	+	2.58240824732972
RFC2	RFC2	1.38937483603238	+	2.55230534301424
APLP2	APLP2	0.716427377617578	+	2.54602022567642
FEZ1	FEZ1	1.85257601058634	+	2.54482530431961
LMNA	LMNA	0.706864968186994	+	2.5361533723642
NQO1	NQO1	0.424423979736067	+	2.53247834291623
CD3EAP	CD3EAP	0.726854205050779	+	2.52188887490909
TGFB1I1	TGFB1I1	0.633557545926177	+	2.51786585308341
ATF2	ATF2	1.52183220822796	+	2.51106788301263
PRTG	PRTG	0.732444981414986	+	2.49905529699975
CDC42EP1	CDC42EP1	0.65513255078648	+	2.48576852676498
LSM6	LSM6	1.69658849312377	+	2.48085116863987
KPNA1	KPNA1	1.358953617448	+	2.48051268975085
VASP	VASP	0.717779255203158	+	2.47022273780644
LPP	LPP	0.675241786140342	+	2.46451196974887
PLOD1	PLOD1	0.74815461904609	+	2.42984252068529
ZFHX3	ZFHX3	1.44798651323139	+	2.4200657330844
AHNAK	AHNAK	0.7387360070756	+	2.41730408248015
KCTD1	KCTD1	1.41897511606088	+	2.41707882542006
ARHGAP1	ARHGAP1	0.727423286951964	+	2.41635826587807
UBE2O	UBE2O	0.750492070244583	+	2.41105906673148
ARHGEF40	ARHGEF40	0.634664930219088	+	2.37761297889931
CDK16	CDK16	1.3226431775048	+	2.37480211170684
TLE4	TLE4	1.41585084313285	+	2.34681426672698
ILK	ILK	0.706319078037681	+	2.34105669477378
PDLIM7	PDLIM7	0.730161586191714	+	2.33849943541258
PLS3	PLS3	0.763623987182173	+	2.33682110352354
ACTN1	ACTN1	0.752468370514669	+	2.32953913933904
NEFL	NEFL	1.5674153517814	+	2.31858674363305
TPM1	TPM1	0.773364965798814	+	2.31223903419028
DCHS1	DCHS1	0.740149034722062	+	2.30848067060236
DPYSL5	DPYSL5	1.33322037281914	+	2.30272201597397
FOXP2	FOXP2	1.68421667252168	+	2.30049829033152
SH3BP4	SH3BP4	0.719994061781068	+	2.29150746463418
BRD3	BRD3	0.693808248437563	+	2.27845471699623
MSI1	MSI1	1.29014231773088	+	2.26814429424787
CRABP1	CRABP1	0.767431303309945	+	2.25606107843149
TUBA1A	TUBA1A	1.27469519493877	+	2.25362396078754
EPB41	EPB41	1.56395540217744	+	2.24254493527809
PPIL4	PPIL4	0.759208592153698	+	2.23991179069619
NDRG3	NDRG3	1.32909073618019	+	2.23265295210911
NUP210	NUP210	1.43348697587387	+	2.2310717064449
SLC2A3	SLC2A3	0.53592551721298	+	2.22939893983543
PRKAR1A	PRKAR1A	0.789799512059864	+	2.2263534144908
DENND4C	DENND4C	1.72723316318324	+	2.22631293143641
TJP1	TJP1	0.777587906798968	+	2.22505061070904
SCFD1	SCFD1	0.656773822607524	+	2.21846828667985
HDLBP	HDLBP	0.792779899089274	+	2.21377130088109
AKAP12	AKAP12	0.705539537517211	+	2.21151855817987
FLOT1	FLOT1	0.786391883223625	+	2.20385244816471
SLC3A2	SLC3A2	0.670036435557799	+	2.20311879490424
TLN1	TLN1	0.79009830439003	+	2.20083876710399
FSCN1	FSCN1	0.794424688611199	+	2.19971958483532
NIPSNAP1	NIPSNAP1	1.30746292586061	+	2.19930869121446
EZR	EZR	1.26274345969401	+	2.19820664196236
GSK3A	GSK3A	0.74895530871341	+	2.19630690258827
MYO1B	MYO1B	0.796033777675295	+	2.19538401255189
PSMD5	PSMD5	0.763921090165732	+	2.18730058241203
PYM1	PYM1	0.798349186070857	+	2.18340892036615
DPP3	DPP3	1.43941373482401	+	2.17198678053759
CSRP1	CSRP1	0.715426630497496	+	2.16931590939273
ECI1	ECI1	1.33648836134102	+	2.16808329914445
COL2A1	COL2A1	0.655577751147795	+	2.16739959353315
DPYSL3	DPYSL3	1.58569617873349	+	2.16695462663616
H1FX	H1FX	1.25353570950332	+	2.16237584953726
CARHSP1	CARHSP1	1.24900898515583	+	2.16145748648416
PHF2	PHF2	1.27789851093504	+	2.15291053335758
TNS1	TNS1	0.468692452680859	+	2.15042166163234
TPX2	TPX2	0.747401095062082	+	2.14993250556303
PDCD4	PDCD4	1.26407887016594	+	2.14966681109655
ZBTB21	ZBTB21	0.799621721112552	+	2.14913686864087
FAM127A	FAM127A	1.33152806955017	+	2.14234285469028
P4HA1	P4HA1	0.740112808360996	+	2.1338368467473
ARFGAP2	ARFGAP2	0.770312384077071	+	2.12715571904759
CTNND2	CTNND2	1.52069782994519	+	2.12563409327893
PRDX2	PRDX2	1.30217683898924	+	2.12528217381957
TAGLN3	TAGLN3	1.24340775291133	+	2.12501012382513
PSPC1	PSPC1	1.2352655767081	+	2.11635744650098
MAPK8IP3	MAPK8IP3	1.40925810269092	+	2.11458436019105
SLC2A1	SLC2A1	0.784854467146617	+	2.11047943397187
LAP3	LAP3	0.808594784734604	+	2.11025625021715
PRRC2C	PRRC2C	0.812762407625993	+	2.10418926979119
PRRC2A	PRRC2A	0.813556212286527	+	2.09843431231784
MAP4	MAP4	0.805307483263381	+	2.09091807270526
SEC24C	SEC24C	1.27737546848998	+	2.08136682965193
WDHD1	WDHD1	1.24233589841878	+	2.07969966789744
MYH9	MYH9	0.772000299060823	+	2.07836996327245
SMARCB1	SMARCB1	4.02635000000001	+	2.07700878275726
PTPN13	PTPN13	1.22561019088452	+	2.0762760796834
KIDINS220	KIDINS220	1.22266625249902	+	2.06879701212838
LASP1	LASP1	0.77561257898193	+	2.06561431608314
PTPN1	PTPN1	0.808412332167193	+	2.06475163816847
SH3PXD2A	SH3PXD2A	0.816956962682246	+	2.06108158965508
DSTN	DSTN	0.738577977810231	+	2.05910287239961
RCC1	RCC1	1.24974294957003	+	2.05463920005472
MLEC	MLEC	0.799424353832181	+	2.0540917912659
CAB39	CAB39	0.502339886705207	+	2.05164069683493
PEX19	PEX19	1.25284859420442	+	2.04345114107256
RPL27A	RPL27A	1.26299725059083	+	2.04266062922081
HDAC7	HDAC7	0.804985250843144	+	2.03625688574243
ZNF219	ZNF219	1.20934962686561	+	2.02048807424816
WARS	WARS	0.764899665315655	+	2.02010527820565
ACSS2	ACSS2	0.826107262829713	+	2.01067699248404
CENPV	CENPV	1.21191768697383	+	2.01009058988618
RTN4	RTN4	1.20699880281631	+	2.01004808545936
RSU1	RSU1	0.712874907680162	+	2.0080086733407
NUP62	NUP62	0.802514855314218	+	2.00579323266032
COPG1	COPG1	0.827215309336088	+	2.00445992733962
DRG2	DRG2	0.789722164751629	+	2.00356116511553
VPS25	VPS25	0.732008349679155	+	2.00324057242701
PPP6R3	PPP6R3	0.747350394527226	+	2.00120052588471
FLOT2	FLOT2	0.830086095490853	+	1.99967666151686
MSN	MSN	0.825267714138872	+	1.99967182952706
UBE2G1	UBE2G1	1.61507701983528	+	1.99878642058506
PLCG1	PLCG1	1.31174981799122	+	1.99838034929557
VCL	VCL	0.830396592749512	+	1.99823583949528
WNK3	WNK3	0.82589452510596	+	1.99757486916461
YWHAH	YWHAH	0.753697150120657	+	1.99427568292152
NAA10	NAA10	0.807927368881325	+	1.9889716630463
PDAP1	PDAP1	0.830262201671858	+	1.98754198989393
GSN	GSN	0.793066427482591	+	1.98330579371501
SCRIB	SCRIB	1.2282502920822	+	1.97879998873008
TNPO3	TNPO3	0.790206704413472	+	1.97725553927973
EML4	EML4	0.830857275055409	+	1.97562074356017
VIM	VIM	0.831715277183244	+	1.97429835379419
SEC61B	SEC61B	1.37207835053251	+	1.97087067158519
TRAFD1	TRAFD1	1.19831966728415	+	1.96972209243499
CD200	CD200	0.78981080012874	+	1.96503170790521
EIF4EBP1	EIF4EBP1	0.799348937761226	+	1.9611940548686
SMARCC2	SMARCC2	1.22044131772077	+	1.95639043742758
UBE2H	UBE2H	0.793868163984109	+	1.95320108735899
LAMP1	LAMP1	0.837312740975557	+	1.95317383228129
SEC23A	SEC23A	0.828239588585332	+	1.94770657924681
ARMCX3	ARMCX3	0.741900250539114	+	1.94745170875443
FAM122A	FAM122A	0.838516845626848	+	1.94453557572996
RAB18	RAB18	0.684912559382583	+	1.94353925062055
SERPINH1	SERPINH1	0.835790726303541	+	1.94320197448193
PDZRN3	PDZRN3	1.35409153724924	+	1.94071643534259
ARRB1	ARRB1	0.599085553072347	+	1.94000287865438
NCALD	NCALD	1.2107048195163	+	1.9373709800104
COLGALT1	COLGALT1	0.764892716660317	+	1.92703449824582
TMOD3	TMOD3	0.830873022609352	+	1.92395636133948
AMOTL2	AMOTL2	0.732404018831136	+	1.91733124379682
NAA50	NAA50	0.745641244366216	+	1.91447559199167
RPA1	RPA1	1.20773606388151	+	1.91445180516169
WDR1	WDR1	0.828658650847862	+	1.90436535647321
SPECC1	SPECC1	1.18946012385872	+	1.8987406220245
TIMELESS	TIMELESS	1.1836845388447	+	1.89557381622417
MYL9	MYL9	0.822866134465382	+	1.89255228147403
ARF4	ARF4	0.846837600974945	+	1.88543186622446
AKR1A1	AKR1A1	1.19036530632407	+	1.88287358516044
DHFR	DHFR	0.847918836593456	+	1.88163070410582
PRDX5	PRDX5	0.848800142362736	+	1.87804453856189
WIZ	WIZ	1.177571367264	+	1.87382906714153
ATP5L	ATP5L	0.848421490121508	+	1.87362931096071
XPNPEP1	XPNPEP1	0.739467708591795	+	1.87076666086312
PPP4R2	PPP4R2	1.20565614812018	+	1.86377067282725
COTL1	COTL1	0.837994982842231	+	1.86272157791033
FABP7	FABP7	1.18329259378228	+	1.85854276050833
ADAR	ADAR	1.1776671218982	+	1.85470485393744
MRFAP1	MRFAP1	1.17171865219429	+	1.84679386094924
DHX36	DHX36	2.4896	+	1.84438497686589
RAB7A	RAB7A	0.853974114200776	+	1.84231385188414
GNG2	GNG2	1.63307471966227	+	1.8373908635216
MYO18A	MYO18A	0.667486592224893	+	1.83634397192918
MVD	MVD	0.666139492448842	+	1.83491150419976
CDC42	CDC42	0.835504537779418	+	1.83389807731895
CCP110	CCP110	0.67462428488011	+	1.82915187601434
PIN4	PIN4	1.18470590021321	+	1.82422511237428
BANF1	BANF1	1.17692371885352	+	1.82337509652437
PPP2R5D	PPP2R5D	0.82645730780543	+	1.82009836093579
BAZ1B	BAZ1B	0.838296559041012	+	1.81980525233531
CIC	CIC	1.18948564724422	+	1.81919388552053
TRIO	TRIO	0.732103869167483	+	1.81848220697324
MDK	MDK	0.791916660829913	+	1.81830370218825
CTNNAL1	CTNNAL1	0.794915659095354	+	1.80893337588455
ANXA6	ANXA6	0.846352242863455	+	1.80843356119379
ANK3	ANK3	0.43156	+	1.79938634266965
KANK2	KANK2	0.635814341327325	+	1.79749309551649
ETV6	ETV6	0.858254563671234	+	1.79264969864984
ACLY	ACLY	0.854600170518354	+	1.79172502807695
UQCRFS1	UQCRFS1	2.32436973844524	+	1.79150031753863
PSMF1	PSMF1	0.861313821205721	+	1.78917823890776
TXNDC5	TXNDC5	0.860362222438898	+	1.78659279842231
MICALL1	MICALL1	0.85498475027336	+	1.78654625828649
SAMD4A	SAMD4A	0.516183551655804	+	1.78452309375049
ATP1B1	ATP1B1	0.787630865190033	+	1.78395012126715
PSMB6	PSMB6	0.862083686308934	+	1.78337358302421
NXN	NXN	1.43684962678772	+	1.77938132929638
RRBP1	RRBP1	0.700087242277703	+	1.77897746889066
PREP	PREP	0.704303235687584	+	1.77538919696372
NUSAP1	NUSAP1	0.789716994767746	+	1.76972690870115
CYC1	CYC1	1.24285026149573	+	1.76611462248285
ETFA	ETFA	1.17912210563622	+	1.76211427720867
EIF1AX	EIF1AX	1.20631954203685	+	1.76146725663475
MYEF2	MYEF2	1.17399054510673	+	1.75986365352398
UQCRB	UQCRB	1.15557313701903	+	1.7587445660189
PFKL	PFKL	1.65592258877038	+	1.7580802586954
CSRP2	CSRP2	1.20104276568322	+	1.75789166243312
NEFM	NEFM	1.30115208084989	+	1.75260342509112
C9orf142	C9orf142	1.24356295377436	+	1.75105061560255
TRMT112	TRMT112	1.22807983148491	+	1.74890197595552
LARP1	LARP1	0.862903746370358	+	1.74591182199865
GSTM2	GSTM2	1.45174520491717	+	1.74487437809474
CENPC	CENPC	1.29779347740694	+	1.74315443817208
ZMAT4	ZMAT4	0.849797824779518	+	1.74257971780702
SQSTM1	SQSTM1	0.687773906236635	+	1.74114887323822
CEP170	CEP170	0.792574092309356	+	1.73890397656548
GMPPB	GMPPB	1.24795037481464	+	1.73810657250298
ARHGDIA	ARHGDIA	0.855296493328483	+	1.73650886655934
ABCE1	ABCE1	0.836851101451148	+	1.72974930022469
MYO9B	MYO9B	0.850593483751198	+	1.72883767342592
MSI2	MSI2	1.29462822655773	+	1.72615230206387
LARP4B	LARP4B	0.866781431532771	+	1.72583413492265
MCM2	MCM2	1.15211901294962	+	1.71923021508762
MAP1B	MAP1B	1.16643025938116	+	1.71485055118228
GLCCI1	GLCCI1	1.1988833638015	+	1.71452950367247
UBE2T	UBE2T	1.16826037337573	+	1.71373066049843
SAFB	SAFB	1.1714516806083	+	1.71265657969033
DCTPP1	DCTPP1	1.49428704069867	+	1.70680993180107
PLEKHO1	PLEKHO1	0.675262538572961	+	1.70310802643814
CLIP1	CLIP1	0.870344535830495	+	1.70127599913233
PDHA1	PDHA1	0.866476544402674	+	1.70051889514497
AKAP2	AKAP2	0.863337242637546	+	1.70012233524491
CDC42EP4	CDC42EP4	1.15941336998501	+	1.69536176902631
SIPA1L2	SIPA1L2	1.14409888121613	+	1.69193958405239
CASP3	CASP3	0.781540304286989	+	1.68887879270377
MAP3K11	MAP3K11	0.692054171434578	+	1.688859823575
OTUB1	OTUB1	1.14452423783859	+	1.68871886131353
MYCBP2	MYCBP2	0.870448000801886	+	1.6861783820675
WBP11	WBP11	0.852155677326625	+	1.68431720349572
ATP6V1H	ATP6V1H	0.635408902203927	+	1.68308495616997
TFRC	TFRC	0.834872044986536	+	1.68261338856264
ZYX	ZYX	0.793140412159159	+	1.67964706618307
PDCD5	PDCD5	1.15765058631696	+	1.67826447178623
ARFIP1	ARFIP1	1.95889	+	1.67704473601251
STX7	STX7	1.1863927969901	+	1.67512852660013
TMA16	TMA16	1.18988936985755	+	1.67074569966306
NAT10	NAT10	1.94115	+	1.66957659383367
CRKL	CRKL	1.19594167081844	+	1.66724246270473
TPM4	TPM4	0.877384762917615	+	1.66561590978822
PPIH	PPIH	0.877549939818242	+	1.66442883224304
IGF2R	IGF2R	1.19835246901736	+	1.66438401313713
SRP72	SRP72	0.76407933302112	+	1.66418326649095
RPL31	RPL31	0.877980745460856	+	1.6605045685238
ZMYM4	ZMYM4	1.21662894096762	+	1.65735402672832
RARS	RARS	0.875766813997882	+	1.65615923678028
MCM7	MCM7	1.13792376721817	+	1.65342891268502
MTCL1	MTCL1	1.15428104896511	+	1.6482894285742
TPM3	TPM3	0.879287759425207	+	1.64819306872838
PI4K2A	PI4K2A	0.846276632372654	+	1.64689168816313
AP1M1	AP1M1	0.842170943930032	+	1.64544919378356
CCDC86	CCDC86	0.850464140484477	+	1.64388156350932
SHROOM2	SHROOM2	1.32193832070562	+	1.63767606088301
MGEA5	MGEA5	1.28071622735093	+	1.63751104945919
SPOCK1	SPOCK1	1.21002512370612	+	1.63573160255187
TBCD	TBCD	1.20366281615741	+	1.63436207844308
GNS	GNS	0.536985	+	1.63417030127924
NUCKS1	NUCKS1	1.13466410518708	+	1.63270207662006
R3HDM2	R3HDM2	1.43504140009966	+	1.6296521681813
HDGF	HDGF	1.13444505375977	+	1.6284557799964
SSBP3	SSBP3	1.28928428401187	+	1.62833113021279
DLGAP4	DLGAP4	1.13503306669894	+	1.62403959858667
PDLIM5	PDLIM5	0.871848229911606	+	1.62159178832791
CSTF2	CSTF2	0.876923439531639	+	1.62096680079232
NDUFS3	NDUFS3	0.811561382844822	+	1.62002285196879
PGP	PGP	1.15613159501849	+	1.61956879071113
RSL1D1	RSL1D1	0.882346651889154	+	1.61945920662343
RAB1A	RAB1A	1.58615476073427	+	1.61822639675405
MKI67	MKI67	0.829803497943941	+	1.61480539931295
SNRPC	SNRPC	1.16624645508572	+	1.61388203168008
S100A13	S100A13	0.863464220002774	+	1.61138567261656
FKBP1A	FKBP1A	0.833492560494693	+	1.60916613612288
ING5	ING5	1.23169689453209	+	1.60863246955652
HBS1L	HBS1L	1.20767852510509	+	1.60543658690467
AKR7A2	AKR7A2	1.1598553049842	+	1.60465977230631
PPIL1	PPIL1	1.15438203111015	+	1.6035743605175
SLC25A13	SLC25A13	0.834062496609217	+	1.60257749612056
RPS5	RPS5	0.884622657118559	+	1.60212882684465
UQCRC1	UQCRC1	1.13564278274464	+	1.6013740722395
IDH2	IDH2	1.14611453397992	+	1.59814077126489
RRP12	RRP12	0.885241637308707	+	1.59702015874354
MAGED2	MAGED2	0.875374399328653	+	1.59314478909493
SRSF1	SRSF1	1.12932926609116	+	1.59222314677681
GNPDA1	GNPDA1	1.17449922733052	+	1.58980903142038
TECR	TECR	0.84272116954542	+	1.58918060049584
LARP7	LARP7	0.886340757553211	+	1.58896375611456
PITPNA	PITPNA	0.876780717383201	+	1.58862512910276
UNC45A	UNC45A	0.875395750018242	+	1.58657601913727
ZNF521	ZNF521	1.16590288510665	+	1.58600677057008
COL3A1	COL3A1	0.879264093432684	+	1.58465857988824
NUP54	NUP54	1.18113047543445	+	1.58451441615862
TACC2	TACC2	0.835170169097292	+	1.58451266256674
PTPN23	PTPN23	0.805032864670754	+	1.58254718261805
CTNND1	CTNND1	0.866555419751097	+	1.58017791078523
CHORDC1	CHORDC1	1.14778496461663	+	1.57281709198158
POLR2A	POLR2A	1.12627835979832	+	1.57073388072222
FAM129B	FAM129B	0.528182496870163	+	1.57010816416321
ARPC5	ARPC5	0.715319680282879	+	1.56616065972508
MRTO4	MRTO4	0.875587182638028	+	1.5559052915812
EPHA2	EPHA2	0.697624858502046	+	1.55503690105434
HMGA2	HMGA2	0.883342482647586	+	1.55367664118813
HK1	HK1	0.653166952241156	+	1.54912146817101
SH3GL1	SH3GL1	1.24425208860584	+	1.5481764971774
RBBP4	RBBP4	1.12407497970554	+	1.54455197459825
STXBP4	STXBP4	1.693725	+	1.54354666721348
CDV3	CDV3	0.849090757987625	+	1.5433891971176
COPB1	COPB1	0.874045504536234	+	1.54333274074324
RRAS2	RRAS2	0.864498765354815	+	1.53918035292816
STAT3	STAT3	1.127480155036	+	1.53902972620542
SNRPG	SNRPG	1.14519390716158	+	1.53695901176034
KDELC2	KDELC2	1.48411279204109	+	1.53507295903854
CCNL1	CCNL1	0.880592640100972	+	1.53467843005629
ZNF462	ZNF462	1.1487868601268	+	1.53173732238819
IRS2	IRS2	0.869817610306897	+	1.52708927756697
TUBB6	TUBB6	0.88181429275103	+	1.52677718465707
SALL2	SALL2	1.16676366072997	+	1.52293363197243
TBL1XR1	TBL1XR1	1.11978792635034	+	1.52270688774942
QPRT	QPRT	0.790686619337902	+	1.52188932424019
PAPOLA	PAPOLA	0.892532619908091	+	1.5205609087622
KIF21B	KIF21B	1.21877442129378	+	1.52041456937018
ATAD2	ATAD2	1.31822826551398	+	1.51400824601304
WNK1	WNK1	0.857203634208348	+	1.51378420728322
CAP1	CAP1	0.883645051250784	+	1.51044981106799
PTPN21	PTPN21	1.14765295276926	+	1.50987678718416
CCNT2	CCNT2	1.11704497671311	+	1.50742418475601
METAP1	METAP1	0.884003384156418	+	1.50629779221379
GTPBP1	GTPBP1	0.849392092469667	+	1.50508354251661
TNS3	TNS3	0.800470872424475	+	1.50496834769829
COPA	COPA	0.886347031246791	+	1.50356028326207
EPB41L1	EPB41L1	1.140420980384	+	1.50261920139963
KDM1A	KDM1A	0.895239240894578	+	1.50251816029557
HTT	HTT	0.76344397854394	+	1.50145064465649
U2SURP	U2SURP	0.879551856629272	+	1.49945874783588
HIST3H2BB	HIST3H2BB	1.14374389889083	+	1.49897596208219
TUBB4B	TUBB4B	1.11757483418338	+	1.49759952920846
SEPT6	SEPT6	0.752926680892635	+	1.49758630605732
CNOT9	CNOT9	1.62295	+	1.49736108915318
SSR4	SSR4	0.817507532889606	+	1.49728139657203
ZW10	ZW10	2.02523929919404	+	1.49686051603268
ITGA5	ITGA5	0.61684	+	1.49611858804895
SNRPN	SNRPN	1.11464981047861	+	1.49283502188496
DDX21	DDX21	0.865045444470983	+	1.49247271640544
STK39	STK39	0.61915	+	1.49187502333798
PLIN3	PLIN3	0.89407583187893	+	1.49052437987708
CELF2	CELF2	0.872058618958611	+	1.48955916049056
IQGAP1	IQGAP1	0.836779540858882	+	1.48895507825062
NCOR1	NCOR1	1.26868545156	+	1.48664139437271
PRKCA	PRKCA	0.890819754039783	+	1.48643023980068
SEH1L	SEH1L	1.11869242421677	+	1.48457857657725
XPOT	XPOT	0.898029224747168	+	1.48393186359798
POP1	POP1	0.768950637687491	+	1.48144908491377
PRMT5	PRMT5	1.11312497725997	+	1.48134001325547
RAC1	RAC1	0.891633501894136	+	1.48113275385274
ARHGEF17	ARHGEF17	0.842670983391501	+	1.48018194747588
HMG20A	HMG20A	1.12464970910946	+	1.48012418960564
PPFIBP1	PPFIBP1	0.797930964307063	+	1.47870360727356
NOP58	NOP58	0.895609136733207	+	1.47712782662512
RPL26	RPL26	0.881325489447571	+	1.47486544926218
KIF23	KIF23	1.23096274415597	+	1.47458973159952
CBY1	CBY1	1.24857844867673	+	1.47331482242927
SLC25A11	SLC25A11	1.14864376026686	+	1.47232107115465
EIF3H	EIF3H	0.876795131451755	+	1.47212652062581
DUT	DUT	1.16628056905275	+	1.46848946123399
TUBB2B	TUBB2B	1.13092481679818	+	1.46782236964431
ARF1	ARF1	0.875710369928323	+	1.46711448841156
STK10	STK10	0.835708683319134	+	1.46669613806636
CTTNBP2NL	CTTNBP2NL	0.892662765725388	+	1.46669545022022
TERF2IP	TERF2IP	1.12982298613544	+	1.46587912472152
SMU1	SMU1	1.11682434160435	+	1.45940000375471
NT5E	NT5E	0.541042177653462	+	1.45935394936198
HIST1H2BN	HIST1H2BN	1.12682417661319	+	1.4591297769893
LARS	LARS	1.11524173612719	+	1.45853467352551
SAMM50	SAMM50	1.20002637741843	+	1.45803205834409
RRP1B	RRP1B	1.11008535888012	+	1.4545486268415
AGPS	AGPS	0.901549540735283	+	1.45041276142217
AFDN	AFDN	0.817397578232282	+	1.44723593218479
MBD3	MBD3	0.837270844171705	+	1.44346402879415
BAG3	BAG3	0.781837287547736	+	1.44292228967301
PAPSS1	PAPSS1	0.877471889036908	+	1.44200306414245
POU3F2	POU3F2	1.24779024018462	+	1.43689527672795
EPB41L5	EPB41L5	1.1076962038393	+	1.43618359072475
GFM1	GFM1	0.648625	+	1.43616617196963
FUBP1	FUBP1	1.10737447821412	+	1.43587741945304
ALDOA	ALDOA	0.89073394411575	+	1.43571699103766
FCHO2	FCHO2	0.815277453140954	+	1.43559435637702
SDC2	SDC2	0.803424714830208	+	1.43519314579914
CRTAP	CRTAP	0.899813472337462	+	1.4332100427949
SEC16A	SEC16A	0.90354226077146	+	1.43104776778066
DDB1	DDB1	1.1096139058249	+	1.42959981105229
CARM1	CARM1	1.11020586041509	+	1.42898340303125
LRRC59	LRRC59	0.898216107404003	+	1.42700575394669
PSMB3	PSMB3	0.900055251637365	+	1.42638721730015
ZDHHC5	ZDHHC5	0.904694650697129	+	1.41950151949808
NELFA	NELFA	1.19165018776485	+	1.41903047428092
ABLIM1	ABLIM1	1.10759483115443	+	1.41748384942126
ANLN	ANLN	0.863883513939379	+	1.41640651429769
SLC4A4	SLC4A4	1.30262640077652	+	1.41536705501758
PFDN1	PFDN1	1.34595293602711	+	1.41409269853617
TANC1	TANC1	0.714236623623432	+	1.41190362817216
ATRX	ATRX	1.12371927099254	+	1.40960232383191
RCN2	RCN2	1.12433527028196	+	1.40949162243564
COPZ1	COPZ1	0.888356774359266	+	1.40850420931578
HN1	HN1	1.22366289475492	+	1.40684794014723
MCMBP	MCMBP	0.893583026416684	+	1.40676838184806
GLO1	GLO1	1.10374876670373	+	1.40580368574895
HMGB2	HMGB2	1.15780247370827	+	1.40554369042507
NEK9	NEK9	1.14495392920414	+	1.40537701025245
CLIC1	CLIC1	0.877514169971061	+	1.40270158320879
NUP153	NUP153	1.10895313697198	+	1.40147439473815
DPYSL4	DPYSL4	1.1678203714613	+	1.4012014334442
ANXA5	ANXA5	0.905615689331021	+	1.39962710899335
SARNP	SARNP	1.10373654465185	+	1.39730052306257
PGM2L1	PGM2L1	1.10840138262274	+	1.39601198969909
RPA2	RPA2	1.13897761172027	+	1.39575899170713
NCLN	NCLN	1.13572357112107	+	1.39290896750781
FASN	FASN	0.907025770306445	+	1.39273726737619
TSN	TSN	0.896099479703565	+	1.39185796028857
RAF1	RAF1	1.21735062327992	+	1.39118872524119
GTF2I	GTF2I	1.1182963661302	+	1.39079070363326
RASSF8	RASSF8	1.18051182289717	+	1.38896509166111
P4HB	P4HB	0.907819615989322	+	1.38786559187464
ALDH1B1	ALDH1B1	0.797952549591766	+	1.38708213145617
STMN1	STMN1	1.19372423480048	+	1.38580877746866
YWHAG	YWHAG	0.898915740211506	+	1.38480645750832
PCNA	PCNA	1.10608598784181	+	1.38345636849101
